transaction_id,timestamp,customer_id,customer_type,menu_id,menu_name,category,unit_price,quantity,line_total
T002002,2026-02-04 13:24:38,C00010,regular,M023,Soto Ayam,Food,28000,2,56000
T002003,2026-02-04 15:17:05,W003300,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002003,2026-02-04 15:17:05,W003300,walk_in,M002,Kopi Tubruk,Coffee,15000,3,45000
T002003,2026-02-04 15:17:05,W003300,walk_in,M005,Latte,Coffee,28000,1,28000
T002004,2026-02-04 13:51:45,W002166,walk_in,M012,Es Jeruk,Juice,18000,3,54000
T002004,2026-02-04 13:51:45,W002166,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T002005,2026-02-04 17:23:31,W000372,walk_in,M023,Soto Ayam,Food,28000,1,28000
T002006,2026-02-04 19:09:08,W003008,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T002006,2026-02-04 19:09:08,W003008,walk_in,M031,Banana Bread,Pastry,25000,1,25000
T002007,2026-02-04 16:14:59,W002804,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T002008,2026-02-04 09:08:17,W003851,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,3,75000
T002008,2026-02-04 09:08:17,W003851,walk_in,M014,Coconut Water,Juice,15000,2,30000
T002008,2026-02-04 09:08:17,W003851,walk_in,M030,Croissant,Pastry,22000,1,22000
T002008,2026-02-04 09:08:17,W003851,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T002009,2026-02-04 17:58:52,C00021,regular,M022,Bakso,Food,30000,1,30000
T002009,2026-02-04 17:58:52,C00021,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T002010,2026-02-04 12:59:34,W003057,walk_in,M001,Es Kopi Susu,Coffee,22000,2,44000
T002011,2026-02-05 08:36:23,W001459,walk_in,M030,Croissant,Pastry,22000,1,22000
T002011,2026-02-05 08:36:23,W001459,walk_in,M025,Nasi Uduk Komplit,Food,30000,1,30000
T002011,2026-02-05 08:36:23,W001459,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T002012,2026-02-05 19:47:23,C00105,regular,M020,Nasi Goreng,Food,35000,2,70000
T002012,2026-02-05 19:47:23,C00105,regular,M003,Americano,Coffee,20000,1,20000
T002012,2026-02-05 19:47:23,C00105,regular,M020,Nasi Goreng,Food,35000,2,70000
T002013,2026-02-05 16:43:00,C00062,regular,M022,Bakso,Food,30000,3,90000
T002014,2026-02-05 08:32:36,W002681,walk_in,M003,Americano,Coffee,20000,1,20000
T002014,2026-02-05 08:32:36,W002681,walk_in,M024,Gado-Gado,Food,28000,1,28000
T002015,2026-02-05 13:35:36,C00110,regular,M003,Americano,Coffee,20000,1,20000
T002016,2026-02-05 20:49:07,C00094,regular,M022,Bakso,Food,30000,2,60000
T002017,2026-02-05 20:30:12,W000678,walk_in,M025,Nasi Uduk Komplit,Food,30000,2,60000
T002018,2026-02-05 07:21:02,C00100,regular,M014,Coconut Water,Juice,15000,1,15000
T002018,2026-02-05 07:21:02,C00100,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T002019,2026-02-05 11:56:50,W002949,walk_in,M014,Coconut Water,Juice,15000,2,30000
T002020,2026-02-05 10:55:58,C00068,regular,M030,Croissant,Pastry,22000,3,66000
T002021,2026-02-05 13:47:27,C00076,regular,M034,Cookies (3 pcs),Pastry,18000,3,54000
T002021,2026-02-05 13:47:27,C00076,regular,M026,Ayam Geprek,Food,38000,3,114000
T002022,2026-02-05 14:35:19,W002605,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,3,75000
T002022,2026-02-05 14:35:19,W002605,walk_in,M031,Banana Bread,Pastry,25000,3,75000
T002022,2026-02-05 14:35:19,W002605,walk_in,M005,Latte,Coffee,28000,3,84000
T002023,2026-02-05 15:21:21,C00105,regular,M005,Latte,Coffee,28000,1,28000
T002024,2026-02-05 12:39:21,C00047,regular,M004,Cappuccino,Coffee,28000,1,28000
T002024,2026-02-05 12:39:21,C00047,regular,M024,Gado-Gado,Food,28000,1,28000
T002024,2026-02-05 12:39:21,C00047,regular,M001,Es Kopi Susu,Coffee,22000,3,66000
T002024,2026-02-05 12:39:21,C00047,regular,M030,Croissant,Pastry,22000,1,22000
T002025,2026-02-05 07:40:44,C00004,regular,M013,Es Campur,Juice,20000,2,40000
T002025,2026-02-05 07:40:44,C00004,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T002026,2026-02-05 08:49:32,W000777,walk_in,M021,Mie Goreng,Food,32000,1,32000
T002026,2026-02-05 08:49:32,W000777,walk_in,M025,Nasi Uduk Komplit,Food,30000,2,60000
T002027,2026-02-05 13:24:03,W001452,walk_in,M001,Es Kopi Susu,Coffee,22000,2,44000
T002028,2026-02-05 12:14:20,W002196,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T002028,2026-02-05 12:14:20,W002196,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T002029,2026-02-05 08:28:57,C00102,regular,M005,Latte,Coffee,28000,3,84000
T002029,2026-02-05 08:28:57,C00102,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T002029,2026-02-05 08:28:57,C00102,regular,M023,Soto Ayam,Food,28000,1,28000
T002030,2026-02-05 07:20:07,C00111,regular,M002,Kopi Tubruk,Coffee,15000,2,30000
T002030,2026-02-05 07:20:07,C00111,regular,M033,Donut,Pastry,15000,1,15000
T002031,2026-02-05 17:16:28,W002784,walk_in,M004,Cappuccino,Coffee,28000,3,84000
T002032,2026-02-05 14:48:28,W001058,walk_in,M020,Nasi Goreng,Food,35000,3,105000
T002032,2026-02-05 14:48:28,W001058,walk_in,M022,Bakso,Food,30000,1,30000
T002033,2026-02-05 12:01:58,C00097,regular,M001,Es Kopi Susu,Coffee,22000,3,66000
T002033,2026-02-05 12:01:58,C00097,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002033,2026-02-05 12:01:58,C00097,regular,M005,Latte,Coffee,28000,1,28000
T002034,2026-02-05 17:13:44,W000971,walk_in,M005,Latte,Coffee,28000,3,84000
T002035,2026-02-05 19:27:02,C00090,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002035,2026-02-05 19:27:02,C00090,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002035,2026-02-05 19:27:02,C00090,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T002035,2026-02-05 19:27:02,C00090,regular,M022,Bakso,Food,30000,2,60000
T002036,2026-02-05 16:11:34,C00098,regular,M031,Banana Bread,Pastry,25000,1,25000
T002036,2026-02-05 16:11:34,C00098,regular,M005,Latte,Coffee,28000,1,28000
T002037,2026-02-05 12:02:03,C00063,regular,M021,Mie Goreng,Food,32000,1,32000
T002037,2026-02-05 12:02:03,C00063,regular,M014,Coconut Water,Juice,15000,1,15000
T002038,2026-02-05 20:52:35,C00070,regular,M013,Es Campur,Juice,20000,1,20000
T002039,2026-02-05 18:57:15,W004104,walk_in,M023,Soto Ayam,Food,28000,2,56000
T002040,2026-02-05 20:42:12,C00037,regular,M023,Soto Ayam,Food,28000,3,84000
T002041,2026-02-05 19:01:00,C00059,regular,M026,Ayam Geprek,Food,38000,1,38000
T002042,2026-02-05 12:13:10,C00091,regular,M005,Latte,Coffee,28000,1,28000
T002043,2026-02-05 10:57:25,C00014,regular,M005,Latte,Coffee,28000,1,28000
T002043,2026-02-05 10:57:25,C00014,regular,M021,Mie Goreng,Food,32000,1,32000
T002044,2026-02-05 15:49:09,C00029,regular,M026,Ayam Geprek,Food,38000,1,38000
T002045,2026-02-05 18:02:36,C00115,regular,M026,Ayam Geprek,Food,38000,1,38000
T002045,2026-02-05 18:02:36,C00115,regular,M005,Latte,Coffee,28000,1,28000
T002045,2026-02-05 18:02:36,C00115,regular,M032,Pisang Goreng,Pastry,18000,1,18000
T002046,2026-02-05 13:16:15,C00114,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T002046,2026-02-05 13:16:15,C00114,regular,M005,Latte,Coffee,28000,1,28000
T002046,2026-02-05 13:16:15,C00114,regular,M031,Banana Bread,Pastry,25000,1,25000
T002047,2026-02-05 17:59:58,C00097,regular,M012,Es Jeruk,Juice,18000,2,36000
T002047,2026-02-05 17:59:58,C00097,regular,M011,Matcha Latte,Tea,28000,1,28000
T002047,2026-02-05 17:59:58,C00097,regular,M012,Es Jeruk,Juice,18000,1,18000
T002048,2026-02-05 09:47:37,W002554,walk_in,M001,Es Kopi Susu,Coffee,22000,3,66000
T002049,2026-02-05 10:42:51,C00070,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T002049,2026-02-05 10:42:51,C00070,regular,M014,Coconut Water,Juice,15000,1,15000
T002049,2026-02-05 10:42:51,C00070,regular,M011,Matcha Latte,Tea,28000,1,28000
T002050,2026-02-05 07:38:08,C00057,regular,M025,Nasi Uduk Komplit,Food,30000,2,60000
T002051,2026-02-05 10:48:35,C00025,regular,M033,Donut,Pastry,15000,1,15000
T002052,2026-02-05 18:46:42,C00046,regular,M021,Mie Goreng,Food,32000,1,32000
T002052,2026-02-05 18:46:42,C00046,regular,M021,Mie Goreng,Food,32000,1,32000
T002052,2026-02-05 18:46:42,C00046,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T002053,2026-02-05 08:06:49,C00056,regular,M005,Latte,Coffee,28000,1,28000
T002054,2026-02-05 08:37:56,C00096,regular,M033,Donut,Pastry,15000,1,15000
T002054,2026-02-05 08:37:56,C00096,regular,M021,Mie Goreng,Food,32000,1,32000
T002055,2026-02-05 14:45:03,W002783,walk_in,M012,Es Jeruk,Juice,18000,2,36000
T002055,2026-02-05 14:45:03,W002783,walk_in,M022,Bakso,Food,30000,2,60000
T002055,2026-02-05 14:45:03,W002783,walk_in,M001,Es Kopi Susu,Coffee,22000,3,66000
T002056,2026-02-05 16:09:32,W003929,walk_in,M025,Nasi Uduk Komplit,Food,30000,1,30000
T002056,2026-02-05 16:09:32,W003929,walk_in,M033,Donut,Pastry,15000,1,15000
T002056,2026-02-05 16:09:32,W003929,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T002057,2026-02-05 14:10:46,W001332,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T002058,2026-02-05 11:08:40,W001874,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T002059,2026-02-05 08:17:31,W001732,walk_in,M031,Banana Bread,Pastry,25000,2,50000
T002059,2026-02-05 08:17:31,W001732,walk_in,M022,Bakso,Food,30000,1,30000
T002060,2026-02-05 21:23:36,W001608,walk_in,M022,Bakso,Food,30000,2,60000
T002060,2026-02-05 21:23:36,W001608,walk_in,M023,Soto Ayam,Food,28000,1,28000
T002061,2026-02-05 16:03:17,W001223,walk_in,M002,Kopi Tubruk,Coffee,15000,2,30000
T002062,2026-02-05 14:54:59,C00113,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002063,2026-02-05 19:48:08,C00054,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T002064,2026-02-05 09:43:52,C00092,regular,M003,Americano,Coffee,20000,2,40000
T002064,2026-02-05 09:43:52,C00092,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002065,2026-02-05 20:06:39,C00017,regular,M023,Soto Ayam,Food,28000,1,28000
T002065,2026-02-05 20:06:39,C00017,regular,M034,Cookies (3 pcs),Pastry,18000,1,18000
T002066,2026-02-05 17:52:43,W000607,walk_in,M005,Latte,Coffee,28000,1,28000
T002066,2026-02-05 17:52:43,W000607,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T002067,2026-02-05 18:33:13,C00101,regular,M006,Es Kopi Gula Aren,Coffee,25000,3,75000
T002068,2026-02-05 15:17:04,W003211,walk_in,M013,Es Campur,Juice,20000,2,40000
T002069,2026-02-06 13:00:32,C00052,regular,M012,Es Jeruk,Juice,18000,2,36000
T002069,2026-02-06 13:00:32,C00052,regular,M026,Ayam Geprek,Food,38000,3,114000
T002070,2026-02-06 13:48:56,W003139,walk_in,M014,Coconut Water,Juice,15000,1,15000
T002071,2026-02-06 15:51:25,C00008,regular,M005,Latte,Coffee,28000,2,56000
T002072,2026-02-06 10:41:02,C00056,regular,M004,Cappuccino,Coffee,28000,1,28000
T002073,2026-02-06 18:45:14,C00045,regular,M022,Bakso,Food,30000,1,30000
T002074,2026-02-06 13:08:54,C00018,regular,M026,Ayam Geprek,Food,38000,1,38000
T002075,2026-02-06 21:16:13,W001126,walk_in,M023,Soto Ayam,Food,28000,3,84000
T002075,2026-02-06 21:16:13,W001126,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T002075,2026-02-06 21:16:13,W001126,walk_in,M022,Bakso,Food,30000,1,30000
T002076,2026-02-06 14:32:40,W000322,walk_in,M012,Es Jeruk,Juice,18000,3,54000
T002076,2026-02-06 14:32:40,W000322,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T002077,2026-02-06 18:59:26,C00031,regular,M030,Croissant,Pastry,22000,2,44000
T002077,2026-02-06 18:59:26,C00031,regular,M022,Bakso,Food,30000,1,30000
T002078,2026-02-06 12:14:12,C00104,regular,M004,Cappuccino,Coffee,28000,3,84000
T002079,2026-02-06 21:29:11,W000472,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T002080,2026-02-06 20:52:02,W001974,walk_in,M023,Soto Ayam,Food,28000,1,28000
T002081,2026-02-06 17:31:25,C00093,regular,M026,Ayam Geprek,Food,38000,2,76000
T002082,2026-02-06 12:44:36,W004091,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T002083,2026-02-06 19:51:17,W002749,walk_in,M011,Matcha Latte,Tea,28000,1,28000
T002083,2026-02-06 19:51:17,W002749,walk_in,M011,Matcha Latte,Tea,28000,1,28000
T002083,2026-02-06 19:51:17,W002749,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T002084,2026-02-06 20:38:49,C00104,regular,M005,Latte,Coffee,28000,1,28000
T002085,2026-02-06 08:21:18,C00069,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T002085,2026-02-06 08:21:18,C00069,regular,M026,Ayam Geprek,Food,38000,1,38000
T002086,2026-02-06 20:32:05,W001519,walk_in,M021,Mie Goreng,Food,32000,1,32000
T002086,2026-02-06 20:32:05,W001519,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T002087,2026-02-06 12:54:28,C00110,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T002087,2026-02-06 12:54:28,C00110,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002087,2026-02-06 12:54:28,C00110,regular,M025,Nasi Uduk Komplit,Food,30000,1,30000
T002088,2026-02-06 08:11:24,C00105,regular,M040,Extra Shot,AddOn,8000,3,24000
T002089,2026-02-06 17:37:12,C00115,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002090,2026-02-06 18:56:19,C00104,regular,M021,Mie Goreng,Food,32000,1,32000
T002091,2026-02-06 18:14:06,W000149,walk_in,M022,Bakso,Food,30000,2,60000
T002092,2026-02-06 14:33:52,C00022,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T002093,2026-02-06 15:05:58,W002301,walk_in,M004,Cappuccino,Coffee,28000,2,56000
T002094,2026-02-06 17:47:57,C00114,regular,M024,Gado-Gado,Food,28000,1,28000
T002094,2026-02-06 17:47:57,C00114,regular,M026,Ayam Geprek,Food,38000,1,38000
T002094,2026-02-06 17:47:57,C00114,regular,M021,Mie Goreng,Food,32000,1,32000
T002095,2026-02-06 14:41:10,W000208,walk_in,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
T002095,2026-02-06 14:41:10,W000208,walk_in,M023,Soto Ayam,Food,28000,1,28000
T002096,2026-02-06 20:29:28,C00056,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002097,2026-02-06 13:07:17,W000383,walk_in,M022,Bakso,Food,30000,1,30000
T002097,2026-02-06 13:07:17,W000383,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T002097,2026-02-06 13:07:17,W000383,walk_in,M021,Mie Goreng,Food,32000,1,32000
T002098,2026-02-06 20:20:41,C00006,regular,M031,Banana Bread,Pastry,25000,1,25000
T002099,2026-02-06 17:46:08,C00024,regular,M020,Nasi Goreng,Food,35000,3,105000
T002100,2026-02-06 08:01:38,C00074,regular,M001,Es Kopi Susu,Coffee,22000,3,66000
T002100,2026-02-06 08:01:38,C00074,regular,M023,Soto Ayam,Food,28000,1,28000
T002101,2026-02-06 16:05:31,W000288,walk_in,M003,Americano,Coffee,20000,1,20000
T002102,2026-02-06 12:09:33,W001442,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T002102,2026-02-06 12:09:33,W001442,walk_in,M021,Mie Goreng,Food,32000,1,32000
T002102,2026-02-06 12:09:33,W001442,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T002103,2026-02-06 08:23:39,C00115,regular,M020,Nasi Goreng,Food,35000,3,105000
T002103,2026-02-06 08:23:39,C00115,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T002103,2026-02-06 08:23:39,C00115,regular,M021,Mie Goreng,Food,32000,2,64000
T002104,2026-02-06 10:39:12,W001428,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002105,2026-02-06 17:57:50,W002901,walk_in,M003,Americano,Coffee,20000,1,20000
T002106,2026-02-06 14:02:30,C00117,regular,M033,Donut,Pastry,15000,1,15000
T002107,2026-02-06 09:38:31,W000990,walk_in,M025,Nasi Uduk Komplit,Food,30000,2,60000
T002107,2026-02-06 09:38:31,W000990,walk_in,M003,Americano,Coffee,20000,1,20000
T002108,2026-02-06 07:07:09,C00046,regular,M032,Pisang Goreng,Pastry,18000,3,54000
T002108,2026-02-06 07:07:09,C00046,regular,M003,Americano,Coffee,20000,3,60000
T002109,2026-02-06 17:40:11,W004039,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T002109,2026-02-06 17:40:11,W004039,walk_in,M021,Mie Goreng,Food,32000,1,32000
T002110,2026-02-06 19:49:25,C00042,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002111,2026-02-06 21:13:44,W001161,walk_in,M031,Banana Bread,Pastry,25000,1,25000
T002111,2026-02-06 21:13:44,W001161,walk_in,M021,Mie Goreng,Food,32000,2,64000
T002111,2026-02-06 21:13:44,W001161,walk_in,M005,Latte,Coffee,28000,3,84000
T002111,2026-02-06 21:13:44,W001161,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,3,75000
T002112,2026-02-06 19:36:09,W001509,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T002113,2026-02-06 12:52:56,W002766,walk_in,M022,Bakso,Food,30000,3,90000
T002114,2026-02-06 10:57:40,W003923,walk_in,M005,Latte,Coffee,28000,2,56000
T002114,2026-02-06 10:57:40,W003923,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T002114,2026-02-06 10:57:40,W003923,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T002115,2026-02-06 11:52:15,C00086,regular,M026,Ayam Geprek,Food,38000,3,114000
T002116,2026-02-06 18:41:35,C00002,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T002116,2026-02-06 18:41:35,C00002,regular,M004,Cappuccino,Coffee,28000,1,28000
T002116,2026-02-06 18:41:35,C00002,regular,M020,Nasi Goreng,Food,35000,1,35000
T002117,2026-02-07 17:24:04,C00036,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T002117,2026-02-07 17:24:04,C00036,regular,M012,Es Jeruk,Juice,18000,2,36000
T002118,2026-02-07 20:42:04,C00055,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002118,2026-02-07 20:42:04,C00055,regular,M025,Nasi Uduk Komplit,Food,30000,1,30000
T002118,2026-02-07 20:42:04,C00055,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002118,2026-02-07 20:42:04,C00055,regular,M021,Mie Goreng,Food,32000,1,32000
T002119,2026-02-07 15:24:37,W002630,walk_in,M011,Matcha Latte,Tea,28000,2,56000
T002119,2026-02-07 15:24:37,W002630,walk_in,M001,Es Kopi Susu,Coffee,22000,2,44000
T002120,2026-02-07 18:01:16,C00021,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T002120,2026-02-07 18:01:16,C00021,regular,M020,Nasi Goreng,Food,35000,1,35000
T002121,2026-02-07 17:09:19,C00026,regular,M022,Bakso,Food,30000,1,30000
T002121,2026-02-07 17:09:19,C00026,regular,M032,Pisang Goreng,Pastry,18000,1,18000
T002122,2026-02-07 15:41:29,C00073,regular,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
T002122,2026-02-07 15:41:29,C00073,regular,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T002122,2026-02-07 15:41:29,C00073,regular,M004,Cappuccino,Coffee,28000,2,56000
T002122,2026-02-07 15:41:29,C00073,regular,M034,Cookies (3 pcs),Pastry,18000,1,18000
T002123,2026-02-07 13:24:43,W003772,walk_in,M023,Soto Ayam,Food,28000,3,84000
T002123,2026-02-07 13:24:43,W003772,walk_in,M021,Mie Goreng,Food,32000,1,32000
T002123,2026-02-07 13:24:43,W003772,walk_in,M021,Mie Goreng,Food,32000,1,32000
T002123,2026-02-07 13:24:43,W003772,walk_in,M026,Ayam Geprek,Food,38000,3,114000
T002124,2026-02-07 20:43:36,W002530,walk_in,M021,Mie Goreng,Food,32000,1,32000
T002125,2026-02-07 12:19:12,C00066,regular,M025,Nasi Uduk Komplit,Food,30000,1,30000
T002125,2026-02-07 12:19:12,C00066,regular,M005,Latte,Coffee,28000,1,28000
T002126,2026-02-07 07:07:37,C00108,regular,M005,Latte,Coffee,28000,2,56000
T002127,2026-02-07 11:18:36,W002328,walk_in,M022,Bakso,Food,30000,1,30000
T002127,2026-02-07 11:18:36,W002328,walk_in,M011,Matcha Latte,Tea,28000,1,28000
T002128,2026-02-07 12:19:34,W003566,walk_in,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
T002128,2026-02-07 12:19:34,W003566,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T002129,2026-02-07 20:26:52,C00114,regular,M023,Soto Ayam,Food,28000,1,28000
T002130,2026-02-07 19:02:01,C00046,regular,M005,Latte,Coffee,28000,1,28000
T002131,2026-02-07 16:24:17,C00079,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002132,2026-02-07 19:36:41,C00073,regular,M005,Latte,Coffee,28000,1,28000
T002132,2026-02-07 19:36:41,C00073,regular,M023,Soto Ayam,Food,28000,1,28000
T002133,2026-02-07 17:11:23,C00021,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002133,2026-02-07 17:11:23,C00021,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002134,2026-02-07 08:20:39,C00068,regular,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
T002134,2026-02-07 08:20:39,C00068,regular,M005,Latte,Coffee,28000,1,28000
T002135,2026-02-07 20:26:42,C00039,regular,M024,Gado-Gado,Food,28000,2,56000
T002135,2026-02-07 20:26:42,C00039,regular,M032,Pisang Goreng,Pastry,18000,1,18000
T002135,2026-02-07 20:26:42,C00039,regular,M005,Latte,Coffee,28000,2,56000
T002135,2026-02-07 20:26:42,C00039,regular,M025,Nasi Uduk Komplit,Food,30000,2,60000
T002136,2026-02-07 11:07:25,C00078,regular,M023,Soto Ayam,Food,28000,1,28000
T002136,2026-02-07 11:07:25,C00078,regular,M022,Bakso,Food,30000,2,60000
T002137,2026-02-07 11:28:18,C00113,regular,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
T002138,2026-02-07 18:53:42,W001404,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T002139,2026-02-07 13:38:46,C00120,regular,M021,Mie Goreng,Food,32000,2,64000
T002140,2026-02-07 16:56:33,C00120,regular,M004,Cappuccino,Coffee,28000,1,28000
T002141,2026-02-07 07:57:48,C00017,regular,M002,Kopi Tubruk,Coffee,15000,2,30000
T002142,2026-02-07 18:30:20,C00110,regular,M005,Latte,Coffee,28000,1,28000
T002142,2026-02-07 18:30:20,C00110,regular,M025,Nasi Uduk Komplit,Food,30000,1,30000
T002143,2026-02-07 13:37:08,W001030,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T002144,2026-02-07 15:54:19,C00009,regular,M014,Coconut Water,Juice,15000,1,15000
T002145,2026-02-07 19:09:57,W002915,walk_in,M025,Nasi Uduk Komplit,Food,30000,1,30000
T002146,2026-02-07 19:21:54,C00046,regular,M022,Bakso,Food,30000,1,30000
T002146,2026-02-07 19:21:54,C00046,regular,M021,Mie Goreng,Food,32000,1,32000
T002147,2026-02-07 19:00:35,W000647,walk_in,M022,Bakso,Food,30000,3,90000
T002147,2026-02-07 19:00:35,W000647,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002147,2026-02-07 19:00:35,W000647,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002148,2026-02-07 12:24:14,C00029,regular,M021,Mie Goreng,Food,32000,1,32000
T002148,2026-02-07 12:24:14,C00029,regular,M005,Latte,Coffee,28000,2,56000
T002148,2026-02-07 12:24:14,C00029,regular,M005,Latte,Coffee,28000,1,28000
T002149,2026-02-07 20:47:08,C00032,regular,M020,Nasi Goreng,Food,35000,1,35000
T002150,2026-02-07 12:41:06,C00030,regular,M023,Soto Ayam,Food,28000,1,28000
T002150,2026-02-07 12:41:06,C00030,regular,M024,Gado-Gado,Food,28000,1,28000
T002151,2026-02-07 17:50:52,C00004,regular,M024,Gado-Gado,Food,28000,3,84000
T002152,2026-02-07 17:45:45,W002299,walk_in,M013,Es Campur,Juice,20000,1,20000
T002153,2026-02-07 19:41:05,W003992,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002154,2026-02-07 09:02:19,C00041,regular,M003,Americano,Coffee,20000,2,40000
T002155,2026-02-07 19:03:10,C00072,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T002155,2026-02-07 19:03:10,C00072,regular,M004,Cappuccino,Coffee,28000,2,56000
T002156,2026-02-07 17:48:59,W001630,walk_in,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
